CVE_ID,CVSS_Score_Scaled,Severity_CRITICAL,Severity_HIGH,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN,Attack_Vector_ADJACENT_NETWORK,Attack_Vector_LOCAL,Attack_Vector_NETWORK,Attack_Vector_PHYSICAL,Attack_Vector_UNKNOWN,CVSS_Risk_Bin
CVE-2025-9570,-0.8510558725699808,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-11332,-0.07911347997187973,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-64504,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2007-3433,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2007-3434,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-18704,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-24862,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-41676,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-44092,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-30407,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-30887,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34945,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34946,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34947,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34948,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34949,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34950,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34951,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34952,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34953,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2022-34954,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-0918,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-31519,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-4186,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-5983,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-40276,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-36673,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-40392,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-42561,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-42562,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-8138,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8146,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8147,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8366,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9813,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-9814,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-9976,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10021,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10022,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10023,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10024,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10136,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10137,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10138,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10139,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10140,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10196,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10197,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-10198,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-10199,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-3244,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3383,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3694,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3696,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3697,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3729,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3764,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3765,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3783,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3821,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-3822,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-3823,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-3824,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-3825,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-3826,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-45751,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-4547,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-4811,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-4888,-0.6452045678771542,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2025-45997,1.0530686958386681,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-7200,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-40724,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-9921,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-56274,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-10780,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-56018,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-12288,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-65215,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-3401,-1.7773867436877024,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-26708,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-26704,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-26705,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-26706,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-26707,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-26890,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-26887,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-26888,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-26889,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-3766,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2026-4013,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-30574,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-30575,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-30576,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-30573,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-5812,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-6187,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-6188,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-6189,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2018-14781,-0.6452045678771542,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2019-10964,0.2811263032405671,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2020-27270,-0.439353263184327,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-27272,-0.439353263184327,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-27276,-0.439353263184327,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-27256,0.12673782472094697,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2020-27258,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-27264,1.1559943481850823,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2020-27266,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-27268,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-27269,-0.439353263184327,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-10627,0.3840519555869807,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2013-0281,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2015-1867,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2016-7797,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2017-12712,0.8986802173190486,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2017-12714,-0.23350195849150032,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2016-7035,0.3325891294137741,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2018-19638,-1.674461091341289,False,False,True,False,False,False,True,False,False,False,LOW
CVE-2018-16877,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2018-16878,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2019-3885,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2011-5271,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2020-25654,0.3325891294137741,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2010-2496,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2022-1049,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2019-10686,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-26745,-1.1083700034360147,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2024-50234,0.22966347706736054,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2026-22608,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-3085,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-3086,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3087,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-3088,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-3089,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3090,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-3091,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-2057,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-2058,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-2059,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-2060,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-4264,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-4265,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-6308,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-6309,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-6310,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2005-1411,-1.0054443510896014,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2006-3143,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2010-3567,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2011-0420,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2013-5907,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2014-8146,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2014-8147,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2016-6294,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2016-7416,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2014-9912,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-8808,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2021-30535,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-39176,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-23920,-1.2112956557824281,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2024-2616,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-32752,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-22002,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-57983,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2025-26383,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-26386,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-71187,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2026-27970,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-34548,-0.1820391323182933,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2026-34549,-0.1820391323182933,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2026-39319,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2007-2667,1.413308479051116,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2007-2725,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2007-5445,0.12673782472094697,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2008-3255,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2008-4749,1.413308479051116,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2008-4750,1.413308479051116,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2009-0917,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2009-0919,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2012-4018,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2014-1724,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2014-7120,-0.5937417417039471,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2015-5659,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2019-1010066,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2019-5617,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2019-5643,-0.6452045678771542,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2019-5644,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-2692,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-3131,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3139,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3140,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-3251,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3314,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3315,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3316,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3376,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-3377,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-31544,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-3695,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-31546,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-31547,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-31545,1.4647713052243225,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-33306,0.43551478176018765,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-33307,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-33305,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-34224,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-34225,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-34230,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-34231,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-35581,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-35582,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-35583,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-31586,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-6802,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-34479,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-34480,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-41332,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8346,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8347,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8348,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-40443,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-54818,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-0341,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-0342,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-13026,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-45956,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-56295,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-10599,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-60307,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-13297,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-13298,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-13299,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-13300,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-13301,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-14641,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-14642,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-3770,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2022-4737,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-4738,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-41575,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-46015,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-46016,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-46017,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2023-46018,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2023-46019,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-46020,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-46021,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2023-46022,0.6413660864530144,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-0459,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-0476,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-5516,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-5517,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-6966,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-7303,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-7320,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-7321,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-7946,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-42560,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-8173,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-8174,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9035,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-9040,-2.1890893530733564,False,False,True,False,False,False,True,False,False,False,LOW
CVE-2024-9084,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-9094,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-45984,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-45985,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9316,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9327,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9797,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-9803,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-9817,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9894,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9986,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-10142,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-10171,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-48654,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10408,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10409,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10415,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10416,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10417,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10418,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10419,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-10448,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10506,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10557,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10605,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-12000,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-12955,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-12982,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-13024,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-0232,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-1577,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-1579,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-1586,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-1904,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-1957,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-1967,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-2033,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2037,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2038,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-2039,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2044,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2049,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-2054,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
